"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"Latest time in ""Closed Lost (Government)""","hs_v2_latest_time_in_1246459496","number","The total time in seconds spent by the deal in the 'Closed Lost' stage, 'Government' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Solution Design & Proposal Draft (Government)""","hs_v2_latest_time_in_1246787666","number","The total time in seconds spent by the deal in the 'Solution Design & Proposal Draft' stage, 'Government' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Implementation / Onboarding (Government)""","hs_v2_latest_time_in_1246787667","number","The total time in seconds spent by the deal in the 'Implementation / Onboarding' stage, 'Government' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Budget Secured / Funding Approved (Government)""","hs_v2_latest_time_in_1251500310","number","The total time in seconds spent by the deal in the 'Budget Secured / Funding Approved' stage, 'Government' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Final Approval & Contract Execution (Government)""","hs_v2_latest_time_in_1251500311","number","The total time in seconds spent by the deal in the 'Final Approval & Contract Execution' stage, 'Government' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Prospecting (Sponsorships)""","hs_v2_latest_time_in_1287894955","number","The total time in seconds spent by the deal in the 'Prospecting' stage, 'Sponsorships' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""First Meeting (Sponsorships)""","hs_v2_latest_time_in_1287894956","number","The total time in seconds spent by the deal in the 'First Meeting' stage, 'Sponsorships' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Client Discussion / Identification (Sponsorships)""","hs_v2_latest_time_in_1287894957","number","The total time in seconds spent by the deal in the 'Client Discussion / Identification' stage, 'Sponsorships' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Data Dashboard Deep Dive (Sponsorships)""","hs_v2_latest_time_in_1287894958","number","The total time in seconds spent by the deal in the 'Data Dashboard Deep Dive' stage, 'Sponsorships' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Relationship Scoping (Sponsorships)""","hs_v2_latest_time_in_1287894959","number","The total time in seconds spent by the deal in the 'Relationship Scoping' stage, 'Sponsorships' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Set Client Meetings (Sponsorships)""","hs_v2_latest_time_in_1287894960","number","The total time in seconds spent by the deal in the 'Set Client Meetings' stage, 'Sponsorships' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Closed Lost (Sponsorships)""","hs_v2_latest_time_in_1287894961","number","The total time in seconds spent by the deal in the 'Closed Lost' stage, 'Sponsorships' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Closed Won (Sponsorships)""","hs_v2_latest_time_in_1287894962","number","The total time in seconds spent by the deal in the 'Closed Won' stage, 'Sponsorships' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Contract Sent (Sponsorships)""","hs_v2_latest_time_in_1287970824","number","The total time in seconds spent by the deal in the 'Contract Sent' stage, 'Sponsorships' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Not Interested (Old (inactive))""","hs_v2_latest_time_in_22661ebc_681a_476d_a44a_c667e3320359_1906295900","number","The total time in seconds spent by the deal in the 'Not Interested' stage, 'Old (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Lead (Old 2 (inactive))""","hs_v2_latest_time_in_41740915","number","The total time in seconds spent by the deal in the 'Lead' stage, 'Old 2 (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.55%","1/16/24 7:18 AM CST","HubSpot Calculation"
"Latest time in ""Working Lead (Old 2 (inactive))""","hs_v2_latest_time_in_41740916","number","The total time in seconds spent by the deal in the 'Working Lead' stage, 'Old 2 (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","2.12%","7/30/25 2:12 PM CDT","HubSpot Calculation"
"Latest time in ""Wants postcards (Old (inactive))""","hs_v2_latest_time_in_5729c1e2_e23b_456a_8004_ba1f680ebc63_174389879","number","The total time in seconds spent by the deal in the 'Wants postcards' stage, 'Old (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Discovery (Ministry (inactive))""","hs_v2_latest_time_in_6105698","number","The total time in seconds spent by the deal in the 'Discovery' stage, 'Ministry (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","Report (1)","53.29%","9/9/25 12:29 PM CDT","Record Merge"
"Latest time in ""Negotiation (Ministry (inactive))""","hs_v2_latest_time_in_6105701","number","The total time in seconds spent by the deal in the 'Negotiation' stage, 'Ministry (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","Report (1)","12.61%","5/9/25 8:04 AM CDT","HubSpot Calculation"
"Latest time in ""Verbal Yes/Contract Sent (Ministry (inactive))""","hs_v2_latest_time_in_6105702","number","The total time in seconds spent by the deal in the 'Verbal Yes/Contract Sent' stage, 'Ministry (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","Report (1)","10.91%","5/9/25 8:04 AM CDT","HubSpot Calculation"
"Latest time in ""Closed won (Ministry (inactive))""","hs_v2_latest_time_in_6105703","number","The total time in seconds spent by the deal in the 'Closed won' stage, 'Ministry (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","9.16%","10/9/25 4:56 PM CDT","HubSpot Calculation"
"Latest time in ""Closed lost (Ministry (inactive))""","hs_v2_latest_time_in_6105704","number","The total time in seconds spent by the deal in the 'Closed lost' stage, 'Ministry (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","2.62%","10/9/25 4:56 PM CDT","HubSpot Calculation"
"Latest time in ""Stage (Old 2 (inactive))""","hs_v2_latest_time_in_660511","number","The total time in seconds spent by the deal in the 'Stage' stage, 'Old 2 (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.18%","2/26/25 11:36 AM CST","HubSpot Calculation"
"Latest time in ""Contacted (Old (inactive))""","hs_v2_latest_time_in_6c84923b_4ada_4141_a132_3acb8f19ef27_1860999466","number","The total time in seconds spent by the deal in the 'Contacted' stage, 'Old (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","10/29/21 2:56 PM CDT","HubSpot Processing"
"Latest time in ""Box Sent (Old (inactive))""","hs_v2_latest_time_in_708fbb00_714c_4f03_8569_d8aef1b57345_1088365520","number","The total time in seconds spent by the deal in the 'Box Sent' stage, 'Old (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Demo (Ministry (inactive))""","hs_v2_latest_time_in_8350900","number","The total time in seconds spent by the deal in the 'Demo' stage, 'Ministry (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","Report (1)","32.31%","8/7/25 9:50 AM CDT","Record Merge"
"Latest time in ""Transferred Leads (Old (inactive))""","hs_v2_latest_time_in_945caa15_225a_4837_95d3_5324d0531a40_369309293","number","The total time in seconds spent by the deal in the 'Transferred Leads' stage, 'Old (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","7/30/21 1:06 PM CDT","HubSpot Processing"
"Latest time in ""Basket Dropped Off (Old (inactive))""","hs_v2_latest_time_in_d195df4e_ef2a_48c0_83a2_d4d1bbb154e4_134791292","number","The total time in seconds spent by the deal in the 'Basket Dropped Off' stage, 'Old (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Postcards sent (Old (inactive))""","hs_v2_latest_time_in_e98d6bfa_50c3_4a26_91ce_0d10b77d7b9f_1875140207","number","The total time in seconds spent by the deal in the 'Postcards sent' stage, 'Old (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Time in current stage","hs_v2_time_in_current_stage","datetime","The time this object has spent in the current pipeline stage","dealstages","false","","true","true","true","false","false","true","HubSpot","Report (1); Pipeline object tag (1); Properties v3 card (1)","100%","1/29/26 1:51 PM CST","HubSpot Calculation"
"Weighted open pipeline in company currency","hs_weighted_pipeline_in_company_currency","number","Sum in company currency of open deal amount, weighted by pipeline stage","hubspotmetrics","false","","true","true","true","false","false","true","HubSpot","Dataset (2); Properties v3 card (1)","93.79%","1/29/26 1:51 PM CST","HubSpot Calculation"
"Deal Classification","deal_classification","enumeration","The Deal Classification indicates how we categorize this deal based on its revenue impact.","internal_/_ops","true","New Business; Renewal; Expansion; Churn; Non-Contracted Services; Account Monitoring; PLG","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (5); Report (1); Dataset (3); Sales view (27); Properties v3 card (1)","32.4%","1/29/26 1:51 PM CST","Workflow"
"Closed won count","hs_closed_won_count","number","This property is 1 if the deal is closed won, otherwise 0.","internal_/_ops","false","","true","true","true","false","false","true","HubSpot","Report (30); Dataset (6); Sales view (1); Properties v3 card (1)","100%","1/29/26 1:51 PM CST","HubSpot Calculation"
"Is Deal Closed?","hs_is_closed","bool","True if the deal was won or lost.","internal_/_ops","false","True (true); False (false)","true","true","true","false","false","true","HubSpot","Calculated property (2); Rollup property (2); Automation platform flow (1); Report (15); Dataset (1); Sales view (1); Pipeline object tag (2); Properties v3 card (1)","100%","1/29/26 1:51 PM CST","HubSpot Calculation"
"Is Closed (numeric)","hs_is_closed_count","number","This property is 1 if the deal is closed (""Closed Won"" or ""Closed Lost""), otherwise 0","internal_/_ops","false","","true","true","true","false","false","true","HubSpot","Automation platform flow (1); Sales view (2); Properties v3 card (1)","100%","1/29/26 1:51 PM CST","HubSpot Calculation"
"Is closed lost","hs_is_closed_lost","bool","True if the deal is in the closed lost state, false otherwise","internal_/_ops","false","True (true); False (false)","true","true","true","false","false","true","HubSpot","Inbounddb lists (1); Automation platform flow (1); Report (2); Sales view (5); Properties v3 card (1); Crm container view (1)","100%","1/29/26 1:51 PM CST","HubSpot Calculation"
"Is Closed Won","hs_is_closed_won","bool","True if the deal is in the closed won state, false otherwise","internal_/_ops","false","True (true); False (false)","true","true","false","false","false","true","HubSpot","Calculated property (1); Rollup property (2); Inbounddb lists (16); Automation platform flow (2); Report (84); Dataset (14); Sales view (6); Properties v3 card (1); Crm container view (1)","100%","1/29/26 1:51 PM CST","HubSpot Calculation"
"Is Open (numeric)","hs_is_open_count","number","This property is 1 if the deal is not closed won or closed lost, otherwise 0","internal_/_ops","false","","true","true","true","false","false","true","HubSpot","Inbounddb lists (3); Report (15); Dataset (9); Sales view (11); Pipeline object tag (2); Properties v3 card (1)","100%","1/29/26 1:51 PM CST","HubSpot Calculation"
"Merged Deal IDs","hs_merged_object_ids","enumeration","The list of Deal record IDs that have been merged into this Deal. This value is set automatically by HubSpot.","internal_/_ops","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","2.3%","12/23/25 1:33 PM CST","CRM UI"
"Deal Name","dealname","string","The name given to this deal.","key_fields","false","","false","true","false","false","false","true","HubSpot","Rollup property (2); Inbounddb lists (4); Automation platform flow (14); Object requirement (1); Flow action (1); Report (13); Integration (1); Data sync mapping (1); Dataset (14); Sales view (70); Properties v3 card (5)","99.95%","1/29/26 1:51 PM CST","CRM UI"
"Record ID","hs_object_id","number","The unique ID for this record. This value is set automatically by HubSpot.","key_fields","false","","true","true","false","false","false","true","HubSpot","Rollup property (5); Automation platform flow (2); Report (32); Dataset (18); Sales view (10); Goal target (16); Properties v3 card (2)","100%","1/29/26 1:51 PM CST","CRM UI"
"Leader Name","leader_name","string","The name of the leader as it should appear on the PRAY APP.
If a Leader is linked to the deal, a workflow will copy that information from the Leader.
- Suppose there is no Leader associated with this deal. In that case, the operator can input the leader’s name, allowing HubSpot to trigger a workflow that creates the necessary associations and establishes a new leader if one does not already exist.","key_fields","true","","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (16); Flow action (6); Report (3); Sales view (1); Dependent conditional field (5); Properties v3 card (3); Controlling pipeline stage field (4)","14.04%","1/27/26 10:56 AM CST","Workflow"
"Auto-Renewal","auto_renewal","enumeration","Auto-renewal indicates whether a deal (typically a subscription or contract) will automatically renew at the end of its term without requiring manual intervention or re-signing. This is represented as a binary option (e.g., ""Yes"" or ""No"") or with specific renewal terms.
Standard terms default to “Yes.” 
If “No” is negotiated, it is manually changed by a sales or customer success representative when the deal is created or updated.","leader_information","true","Yes; No","false","false","false","false","false","false","Andrea Laurent","Rollup property (1); Automation platform flow (4); Dataset (3); Sales view (9); Properties v3 card (3)","11.14%","1/28/26 2:52 PM CST","CRM UI"
"Billing Frequency","billing_frequency","enumeration","How often a product with recurring billing is billed. It informs the pricing calculation for deals and quotes. Products with one-time billing aren’t included.","leader_information","true","Weekly (weekly); Every two weeks (biweekly); Monthly (monthly); Quarterly (quarterly); Semi-annually (per_six_months); Annually (annually); Every two years (per_two_years); Every three years (per_three_years); Every four years (per_four_years); Every five years (per_five_years)","false","false","false","false","false","false","Nay Luchetti","Dataset (1); Sales view (9); Properties v3 card (1)","7.82%","3/14/25 1:33 PM CDT","Record Merge"
"Billing Start Date","billing_start_date","date","","leader_information","true","","false","false","false","false","false","false","Andrea Laurent","Report (1); Dataset (5); Sales view (9); Properties v3 card (2); Association v3 card (1)","11.14%","1/28/26 2:52 PM CST","CRM UI"
"Closed Won Reason","closed_won_reason","string","Reason why this deal was won","leader_information","false","","false","false","false","false","false","true","HubSpot","Report (1); Dataset (1); Dependent conditional field (1); Association table card (1); Properties v3 card (1); Controlling pipeline stage field (1)","0.74%","3/14/25 1:33 PM CDT","Record Merge"
"Leader Type","customer_type","enumeration","It’s a Snapshot of the type of the parent company at the moment the deal is created.
The workflow copies the information from the Parent Company -> Company Type property.","leader_information","true","Media Ministry; Mega Church; Podcaster; Other; PLG","false","false","false","false","false","false","Andrea Laurent","Automation platform flow (7); Report (1); Dataset (3); Sales view (10); Dependent conditional field (3); Properties v3 card (3); Controlling pipeline stage field (3)","41.56%","1/28/26 10:55 AM CST","Workflow"
"Effective Date","effective_date","date","The contract start date, typically the date of the last signature, is when the agreement becomes legally binding.
Data source: workflow automatically sets the date from e-signature or can be manually entered by a user.","leader_information","true","","false","false","false","false","false","false","Andrea Laurent","Automation platform flow (4); Report (1); Dataset (5); Sales view (10); Dependent conditional field (2); Properties v3 card (2); Controlling pipeline stage field (2)","14.68%","1/29/26 10:50 AM CST","Workflow"
"🗣️ Leader Webiste","leader_domain","string","The official website of the organization associated with the name displayed on the PRAY APP. If the artist type is a Person, this website might be separate from the parent company’s site responsible for the purchase. 
- If a Leader is linked to the deal, a workflow will copy that information from the Leader.
- Suppose there is no Leader associated with this deal. In that case, the operator can input the leader’s domain, allowing HubSpot to trigger a workflow that creates the necessary associations and establishes a new leader if one does not already exist.","leader_information","false","","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (4); Sales view (1); Dependent conditional field (1); Properties v3 card (1); Controlling pipeline stage field (1)","3.18%","1/28/26 10:05 AM CST","Workflow"
" Long Term Goal","long_term_goal","string","","leader_information","true","","false","false","false","false","false","false","Andrea Laurent","Automation platform flow (3); Sales view (8); Properties v3 card (4)","0%","",""
"Payment Method","payment_method","enumeration","Identify the company payment method","leader_information","true","ACH; Credit Card; Checks; Online Payment","false","false","false","false","false","false","Andrea Laurent","Rollup property (1); Automation platform flow (4); Dataset (4); Sales view (9); Properties v3 card (3)","3.5%","1/28/26 2:52 PM CST","CRM UI"
"Payment Terms","payment_terms","enumeration","The terms of payment for the deal (e.g., Net 30, Advanced Payment, Due on Receipt). ","leader_information","true","Net 30; Advanced Payment; Due on Receipt","false","false","false","false","false","false","Declan Watts","Automation platform flow (4); Dataset (2); Sales view (9); Properties v3 card (4)","11.18%","1/28/26 2:52 PM CST","CRM UI"
"Company Segment","saas_segment","enumeration","It’s a Snapshot of the parent company’s size when the deal is created.
The workflow copies the information from the Primary Company -> Segment (Consolidated) property.","leader_information","false","Whale - Over $5M (Whale); Elephant - $3M to $5M (Elephant); Deer - $1M to $3M (Deer); Rabbit $500k to $1M (Rabbit); Mouse - Under $500k (Mouse); Other [HIDDEN]; Education [HIDDEN]; Mission [HIDDEN]; Healthcare [HIDDEN]; University [HIDDEN]; Whale/Elephant; Ads; unknown","false","false","false","false","false","false","Andrea Laurent","Automation platform flow (4); Dataset (3); Sales view (11); Dependent conditional field (3); Properties v3 card (3); Controlling pipeline stage field (3)","78.6%","1/29/26 1:51 PM CST","Workflow"
"Service End Date","service_end_date","date","","leader_information","true","","false","false","false","false","false","false","Declan Watts","Rollup property (1); Automation platform flow (2); Dataset (4); Sales view (9); Properties v3 card (3)","14.08%","1/29/26 8:29 AM CST","Workflow"
"Short Term Goal","short_term_goal","string","","leader_information","true","","false","false","false","false","false","false","Andrea Laurent","Automation platform flow (3); Sales view (8); Properties v3 card (4)","0%","",""
"Description of first engagement - from associated contact","description_of_first_engagement___from_associated_contact","enumeration","","lifecycle_&_status","false"," (EMPTY_DESCRIPTION); Bounced (BOUNCED); Busy (BUSY); Calling CRM user (CALLING_CRM_USER) [HIDDEN]; Canceled (CANCELED); Completed (COMPLETED); Connecting (CONNECTING) [HIDDEN]; Deferred (DEFERRED); Facebook Messenger (FB_MESSENGER); Failed (FAILED); In progress (IN_PROGRESS) [HIDDEN]; Live chat (LIVE_CHAT); Logged call (LOGGED_CALL); No answer (NO_ANSWER); No show (NO_SHOW); Not started (NOT_STARTED); Queued (QUEUED) [HIDDEN]; Rescheduled (RESCHEDULED); Ringing (RINGING) [HIDDEN]; Scheduled (SCHEDULED); Sending (SENDING); Sent (SENT); Waiting (WAITING); Missed (MISSED); On Hold (HOLD)","true","false","true","false","false","false","Nay Luchetti","Sales view (1)","54.07%","1/29/26 2:18 PM CST","HubSpot Calculation"
"Date of last meeting booked in meetings tool","engagements_last_meeting_booked","datetime","The date of the most recent meeting an associated contact has booked through the meetings tool.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (2)","23.33%","1/29/26 1:51 PM CST","HubSpot Calculation"
"Actual duration","hs_actual_duration","number","Calculates the time between the create date and close date. If the create date occurs after the close date, the value returned is 0.","lifecycle_&_status","false","","true","true","true","false","false","true","HubSpot","Report (4); Dataset (4); Sales view (21)","93.97%","1/29/26 1:51 PM CST","HubSpot Calculation"
"Last GS Shared Message","hs_last_gs_shared_message","datetime","when was the last gs shared message?","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Last Partner Shared Message Date","hs_last_partner_shared_message_date","date","When was the last shared message sent on this deal by a Partner?","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Last Shared Message Create Date","hs_last_shared_message_create_date","datetime","The date of the most recent shared message on this deal.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Last Modified Date","hs_lastmodifieddate","datetime","Most recent timestamp of any property update for this deal. This includes HubSpot internal properties, which can be visible or hidden. This property is updated automatically.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Automation platform flow (1); Report (2); Sales view (4); Properties v3 card (2)","100%","1/29/26 5:54 PM CST","HubSpot Calculation"
"Latest Approval Status","hs_latest_approval_status","string","The latest approval status. Used by HubSpot to track pipeline approval processes.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (2)","0%","",""
"Next Meeting","hs_next_meeting_id","number","","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","1.89%","1/29/26 1:45 PM CST","HubSpot Calculation"
"Next Meeting Name","hs_next_meeting_name","string","","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","1.84%","1/29/26 1:45 PM CST","HubSpot Calculation"
"Next Meeting Start Time","hs_next_meeting_start_time","datetime","","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","1.84%","1/29/26 1:45 PM CST","HubSpot Calculation"
"Next step","hs_next_step","string","A short description of the next step for the deal","lifecycle_&_status","false","","false","true","false","false","false","true","HubSpot","Object requirement (1); Sales view (1); Dependent conditional field (9); Properties v3 card (2); Controlling pipeline stage field (9)","77.08%","1/22/26 6:03 PM CST","CRM UI"
"Number of Associated Line Items","hs_num_of_associated_line_items","number","The number of line items associated with this deal","lifecycle_&_status","false","","true","true","true","false","false","true","HubSpot","Rollup property (1); Inbounddb lists (1); Automation platform flow (3); Report (3); Dataset (3); Sales view (23); Pipeline object tag (1); Data highlights card (1); Association table card (1); Properties v3 card (3)","100%","1/29/26 1:51 PM CST","HubSpot Calculation"
"Last Contacted","notes_last_contacted","datetime","The last time a call, sales email, or meeting was logged for this deal. This is set automatically by HubSpot based on user actions.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Sales view (10); Pipeline object tag (1); Properties v3 card (2)","87.9%","1/29/26 4:03 PM CST","HubSpot Calculation"
"Last Activity Date","notes_last_updated","datetime","The last time a note, call, email, meeting, or task was logged for a deal. This is set automatically by HubSpot based on user actions in the deal record.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Inbounddb lists (1); Sales view (21); Association table card (1); Properties v3 card (2)","90.06%","1/29/26 4:40 PM CST","HubSpot Calculation"
"Next Activity Date","notes_next_activity_date","datetime","The date of the next upcoming activity for a deal. This property is set automatically by HubSpot based on user action. This includes logging a future call, sales email, or meeting using the Log feature, as well as creating a future task or scheduling a future meeting. This is updated automatically by HubSpot.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Sales view (10); Pipeline object tag (2); Properties v3 card (2)","2.99%","1/29/26 1:01 PM CST","HubSpot Calculation"
"Number of Associated Contacts","num_associated_contacts","number","The number of contacts associated with this deal. This property is set automatically by HubSpot.","lifecycle_&_status","false","","true","true","true","false","false","true","HubSpot","Inbounddb lists (2); Report (3); Dataset (1); Sales view (23); Pipeline object tag (1); Data highlights card (1); Properties v3 card (3)","100%","1/29/26 1:51 PM CST","HubSpot Calculation"
"Number of times contacted","num_contacted_notes","number","The number of times a call, email or meeting was logged for this deal","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Report (3); Sales view (32); Data highlights card (1); Properties v3 card (2)","90.29%","1/29/26 4:03 PM CST","HubSpot Calculation"
"Number of Sales Activities","num_notes","number","The total number of sales activities (notes, calls, emails, meetings, or tasks) logged for a deal. This is updated automatically by HubSpot.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Report (2); Sales view (29); Data highlights card (1); Properties v3 card (2)","93.1%","1/29/26 4:40 PM CST","HubSpot Calculation"
"Calculated Subscription End Date","calculated_subscription_end_date","date","","plg","false","","true","false","true","false","false","false","Nay Luchetti","Automation platform flow (1); Properties v3 card (1)","0.05%","12/16/25 3:08 AM CST","HubSpot Calculation"
"PLG Status","plg_status","enumeration","","plg","false","Active Trial; Inactive Trial; Active Subscription; Inactive Subscription","true","false","true","false","false","false","Nay Luchetti","Sales view (1); Properties v3 card (1)","0.05%","12/16/25 3:08 AM CST","HubSpot Calculation"
"Subscription End Date","subscription_end_date","date","","plg","false","","true","false","true","false","false","false","Nay Luchetti","Automation platform flow (1); Sales view (1); Properties v3 card (1)","0%","10/3/25 1:22 PM CDT","HubSpot Calculation"
"Subscription Start Date","subscription_start_date","date","","plg","false","","true","false","true","false","false","false","Nay Luchetti","Calculated property (1); Sales view (1); Properties v3 card (1)","0.05%","12/16/25 3:08 AM CST","HubSpot Calculation"
"Trial End Date","trial_end_date","date","","plg","false","","true","false","true","false","false","false","Nay Luchetti","Properties v3 card (1)","0.05%","12/16/25 3:08 AM CST","HubSpot Calculation"
"Trial Start Date","trial_start_date","date","","plg","false","","true","false","true","false","false","false","Nay Luchetti","Properties v3 card (1)","0.05%","12/16/25 3:08 AM CST","HubSpot Calculation"
"Upsell Solicitation Date","upsell_solicitation_date","date","","plg","false","","true","false","true","false","false","false","Nay Luchetti","Sales view (1); Properties v3 card (1)","0.05%","10/9/25 4:56 PM CDT","HubSpot Calculation"
"Action Step","action_step","string","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","Properties v3 card (2)","0%","",""
"Active MRR","active_mrr","number","","properties_to_archieve","true","","false","false","false","false","false","false","Declan Watts","Sales view (2); Properties v3 card (1)","0.32%","3/27/24 2:55 PM CDT","Import"
"Authority","authority","string","Who makes the ultimate call for this client?","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","Dependent conditional field (1); Controlling pipeline stage field (1)","6.44%","4/9/25 6:16 PM CDT","CRM UI"
"Budget","budget","enumeration","What is the total Budget for the Church?","properties_to_archieve","true","$0-1 Million; $1-3 Million; $3-5 Million; $5-10 Million; $10+ Million","false","false","false","false","false","false","Andrea Laurent","Dependent conditional field (1); Controlling pipeline stage field (1)","7.18%","4/11/25 12:47 PM CDT","CRM UI"
"C3 Attendee","c3_attendee","enumeration","","properties_to_archieve","true","Yes (true); No (false)","false","false","false","false","false","false","Declan Watts","Automation platform flow (1)","0.23%","3/17/23 3:08 PM CDT","Workflow"
"Calculated Days to Close","calculated_days_to_close","number","","properties_to_archieve","false","","true","false","true","false","false","false","Andrea Laurent","Report (2)","94.02%","1/29/26 1:51 PM CST","HubSpot Calculation"
"City","city","string","city","properties_to_archieve","true","","false","false","false","false","false","false","Unknown user","Sales view (2)","0.09%","5/31/23 5:20 PM CDT","CRM UI"
"Contract link","contract_link","string","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","Automation platform flow (3); Dataset (3); Properties v3 card (2)","10.49%","1/29/26 8:20 AM CST","Workflow"
"Contract Start State","contract_start_state","date","","properties_to_archieve","true","","false","false","false","false","false","false","Declan Watts","Properties v3 card (1)","0%","6/28/23 5:05 PM CDT","Import"
"Contract status","contract_status","enumeration","This property maps if the contract is still active or not.","properties_to_archieve","true","Active; Not Active","false","false","false","false","false","false","Andrea Laurent","Report (2)","1.29%","3/14/25 1:33 PM CDT","Record Merge"
"Customer Year","customer_year","enumeration","","properties_to_archieve","true","Year 1; Year 2; Year 3; Year 4; Year 5; ","false","false","false","false","false","false","Declan Watts","Properties v3 card (1)","0%","",""
"Deal Factors","deal_factors","string","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","","43.58%","9/9/25 12:29 PM CDT","Record Merge"
"Deal Score","deal_score","number","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","","43.58%","9/9/25 12:29 PM CDT","Record Merge"
"Denomination","denomination","enumeration","","properties_to_archieve","true","Assemblies of God; Baptist; Catholic; Evangelical; Greek Orthodox; Latter-day Saints; Lutheran; Methodist; Ministry; Non-Denominational (Christian); Other; Pentecostal (Pentacostal)","false","false","false","false","false","false","Declan Watts","","20.2%","9/9/25 12:29 PM CDT","Record Merge"
"Dunham Attendee","dunham_attendee","enumeration","","properties_to_archieve","true","Yes (true); No (false)","false","false","false","false","false","false","Declan Watts","Automation platform flow (1)","0%","",""
